,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
0,15.377970471111103,57.58705247111106,33.5925131377777,-106.44228219555552,-10.221946195555592,-108.55149886222218,101.21881447111107,49.234907804444376,106.2172778044444,85.70701647111105,-97.27107952888886,-99.51067752888886,4.390353137777762,49.98079180444443,-104.74372619555554,-95.15886619555553,-102.15863152888886,1.8326851377777433,-104.82291752888887,115.38316047111105,52.741282471111084,73.95629713777775,-94.61483219555552,-7.2711995288889115,6.5103138044444275,-90.70727219555553,-9.346028862222251,-103.99950819555553,98.3067791377777,118.25467647111105,-101.74939886222218,-110.03037819555554,43.82230713777773,-4.212306195555593,-45.02582619555557,-13.52011352888892,-5.244902862222272,-85.8126748622222,15.225400471111056,53.14214713777772,19.873540471111088,29.001246471111067,94.06196713777771,124.221544471111,2.259310471111086,-107.67622352888887,115.64175980444438,-25.318597528888915,-100.88955952888887,-90.76821352888888,5.933253804444418,42.94040580444444,-109.6755488622222,117.85139780444439,-95.92748752888886,101.86678247111107,94.06386447111106,144.09862913777766,24.50593580444441,-13.83386019555557,56.42377180444438,68.09591313777773,-105.39970019555552,-89.83235286222221,2.3167324711110915,16.443447137777767,64.15687513777772,-104.74372619555554,-116.80835152888883,-104.03330619555554,164.54169980444436,168.4581598044443,4.8234424711110835,-105.71656219555553,-104.40329019555553,-100.98362286222218,-107.35686152888887,45.92502447111107,-103.6677648622222,25.57739047111108,89.40328047111109,-42.008988195555574,35.838668471111085,76.39466447111104,62.07225047111107,-39.42326619555558,45.42672913777776,116.2767618044444,-89.88532952888885,49.827363137777745,-100.40094352888886,-109.6743648622222,87.16470580444441,20.682124471111052,32.456320471111056,120.46216980444433,-42.438776195555576,50.3244618044444,-23.925173528888912,44.99383247111108,45.62319247111104,31.10222180444441,73.2294878044444,103.86728447111108,33.45334180444441,-92.49149552888886,-105.26569752888886,113.04158647111105,-107.82693152888888,-116.53269886222219,-10.272217528888905,-104.88092752888886,20.22714513777774,-101.29267619555553,-6.25740152888892,-103.36521752888885,154.885184471111,49.46893047111105,78.02898247111108,38.924380471111064,49.234907804444376,-99.73276486222221,46.86576980444441,45.117563804444394,-104.45395419555553,-100.59022952888887,14.107170471111084,-98.9323348622222,30.720131137777734,85.70249380444439,-103.80616152888885,88.61209913777772,154.32739180444435,-108.18097019555552,-104.74372619555554,-100.46636419555551,-102.27179152888887,34.015664471111094,78.65203713777774,-18.751309528888918,148.9123511377777,89.10256980444436,17.028523804444397,36.35749313777773,44.747163137777754,-94.8182368622222,3.0452891377777576,87.04219447111106,179.53942380444443,-101.72810419555552
1,57.58705247111106,515.065334471111,323.3982951377774,-770.9428001955557,-46.8160641955557,-768.1057168622222,642.609096471111,220.25318980444408,680.1826598044443,632.622398471111,-633.4335975288891,-632.621895528889,-11.640964862222347,283.03137380444423,-712.1794441955556,-651.6953841955558,-675.379049528889,-42.37133286222246,-695.5537355288891,921.7062424711111,269.77986447111095,484.51057913777777,-476.04785019555567,-136.16521752888906,-169.89020419555567,-638.4100901955558,-151.16564686222242,-761.2076261955558,835.0826611377777,792.9256584711109,-597.7179168622222,-730.3504961955557,158.31528913777754,-57.29282419555577,-422.87384419555576,-140.60903152888915,-39.692620862222526,-563.2496928622224,141.5009824711109,325.6301291377776,39.74852247111087,193.5075284711108,658.8009491377775,1004.7750264711109,-55.828507528889126,-749.3403415288891,860.4053418044441,-191.02041552888906,-603.340877528889,-478.587031528889,-14.197164195555708,134.52238780444435,-827.0915668622224,675.9669798044442,-590.713105528889,580.8426644711108,676.0406464711111,1137.9750111377775,187.33451780444423,-159.68807819555582,383.4052538044441,443.4109951377778,-697.1854181955557,-617.8432708622224,-52.91348552888914,-13.423570862222313,256.96485713777736,-712.1794441955556,-810.1184695288891,-653.6270241955556,1364.5455818044443,1317.4585418044446,42.57972447111086,-607.2262801955557,-758.0706081955558,-724.4325408622221,-817.8488795288891,272.075306471111,-741.6838828622224,140.84447247111092,495.001562471111,-410.3831061955558,279.8764504711111,496.42004647111077,480.23573247111096,-395.6572841955558,220.32981113777765,731.6754438044443,-530.7834475288889,315.0608451377777,-696.819061528889,-818.4807828622224,514.4232878044445,137.77670647111097,189.6282024711109,982.1651518044443,-425.7997941955557,500.67284380444426,-215.84739152888903,310.7601144711109,426.7366744711108,207.05890380444424,479.2636698044443,706.041966471111,330.1887238044444,-650.805113528889,-727.887415528889,774.973168471111,-837.803049528889,-873.0987168622223,-209.73473552888908,-681.0854455288891,198.06862713777775,-632.8031941955558,-69.7839195288891,-554.547735528889,1227.0074664711108,352.2969124711108,522.5792644711112,280.058262471111,220.25318980444408,-679.8060828622224,406.0812518044443,261.03424580444425,-667.4133721955558,-711.329447528889,39.88635247111096,-620.8068528622224,292.21321313777753,536.2919758044444,-606.8094795288889,542.3815811377777,1262.2295738044445,-538.4210881955556,-712.1794441955556,-583.7220821955556,-663.3022095288891,188.07124647111095,544.4030191377777,-191.98982752888907,1038.5937331377777,613.9572518044442,142.02200580444423,296.9909751377776,231.75944513777765,-566.4898548622223,-54.405228862222344,565.3748764711111,1391.2616058044446,-656.7423221955557
2,33.5925131377777,323.3982951377774,210.35325580444396,-473.85663952888854,-5.133103528888951,-472.01155619555504,385.73475713777725,132.08485047111074,403.8993204711105,402.3354591377772,-398.3266368622219,-398.4109348622219,-5.138104195555634,168.8499344711108,-433.25328352888846,-404.1752235288885,-416.5317888622219,-21.926772195555678,-427.5099748622218,569.7268031377771,159.00642513777748,292.6110398044441,-313.3712895288886,-75.59515686222223,-107.70284352888882,-400.39112952888854,-81.07598619555554,-465.9445655288885,525.7260218044438,474.1727191377771,-379.6748561955551,-447.8639355288885,95.2427498044442,-24.67186352888899,-253.39538352888871,-74.23217086222228,-12.097160195555725,-355.97753219555534,107.52424313777755,205.9581898044441,20.469983137777596,121.39318913777744,400.9336098044438,630.0411871377769,-28.91714686222233,-455.2797808622218,528.6507024711103,-105.46545486222219,-376.3971168622219,-300.39367086222194,-6.475103528888981,73.50484847111093,-506.23710619555504,390.12744047111045,-365.16624486222184,331.72552513777714,410.08470713777723,702.0899718044436,125.89107847111082,-97.62911752888891,248.13651447111062,275.3578558044441,-433.58095752888846,-382.1203101955552,-33.26682486222235,-13.820110195555607,142.38411780444403,-433.25328352888846,-505.8099088622218,-402.58606352888853,830.2460424711101,823.8871024711101,33.62118513777758,-374.8281195288885,-470.4532475288885,-444.2632801955551,-498.7235188622218,167.3474671377775,-452.8897221955551,88.16693313777756,280.3837231377774,-240.96764552888874,170.72391113777758,304.7911071377772,298.1591931377773,-226.55682352888874,124.0598718044442,428.32640447111055,-337.2747868622219,197.04540580444416,-430.2705008622218,-504.10672219555505,298.88834847111076,102.65216713777758,133.27516313777753,617.1978124711102,-252.87483352888867,314.8997044711107,-118.26843086222216,184.8086751377774,276.74123513777727,132.0298644711108,284.6266304711107,421.7809271377772,208.59458447111084,-401.1234528622219,-442.7697548622218,464.1089291377772,-503.01248886222174,-534.402956195555,-128.81527486222214,-423.9352848622218,130.57708780444426,-391.2477335288885,-34.5188588622223,-355.7292748622219,761.2200271377767,224.1198731377773,317.24272513777737,185.81322313777747,132.08485047111074,-412.0243221955552,253.87821247111074,165.07250647111076,-413.3103115288885,-434.0792868622218,29.226113137777645,-389.54599219555524,186.50857380444407,326.1325364711107,-385.31701886222186,327.688541804444,792.1125344711102,-341.2625275288886,-433.25328352888846,-363.88262152888854,-412.03214886222185,104.33970713777754,334.023579804444,-105.03356686222219,614.3391938044435,367.1650124711106,94.20086647111087,191.30843580444406,136.35440580444418,-346.9353941955552,-24.9095681955556,337.7951371377773,839.3333664711101,-404.62136152888854
3,-106.44228219555552,-770.9428001955557,-473.85663952888854,1260.7346651377786,82.82500113777795,1265.4821484711117,-1121.7743381955559,-455.9842448622218,-1161.5582748622223,-1072.5877361955559,1088.5745678044452,1094.4634698044451,4.412400471111283,-502.8543608622223,1190.2604211377784,1098.1440811377784,1145.3351158044452,45.92843247111146,1175.8976298044452,-1471.1794921955561,-510.8226701955555,-817.7440555288892,916.7660151377783,174.28774780444473,134.826461137778,1072.0052751377784,192.57771847111138,1240.8706391377787,-1312.1018735288894,-1340.1468761955557,1068.0579484711116,1231.0009691377786,-372.1268455288887,82.6522411377781,648.7063211377783,205.29193380444482,65.00444447111155,972.4153724711118,-222.86365219555546,-580.2953055288888,-118.71761219555526,-317.95910619555525,-1091.831585528889,-1623.5384081955558,51.36135780444474,1239.8402238044453,-1408.3236928622223,318.5374498044448,1066.282487804445,900.3831338044449,-0.52019886222201,-328.5962468622222,1330.8393984711117,-1221.0120548622222,1037.144259804445,-1031.8375701955554,-1099.7687881955558,-1816.2476235288893,-306.5700168622221,248.60898713777812,-687.330980862222,-769.9272395288892,1182.3819471377783,1043.6665944711117,60.04557980444481,-50.771705528888745,-545.8417775288885,1190.2604211377784,1339.955795804445,1129.3064411377784,-2118.587452862223,-2174.534492862223,-49.398410195555286,1086.8522851377784,1242.3547571377785,1191.3768244711116,1311.9912858044454,-477.0036281955555,1220.443082471112,-247.7313621955554,-884.0650721955557,610.2691591377784,-422.1996841955557,-868.2984881955554,-758.6932021955557,571.6800811377782,-409.3912235288889,-1251.4546908622226,954.6164178044451,-544.906189528889,1161.308403804445,1322.602182471112,-896.3632468622225,-246.45782819555546,-372.39923219555544,-1575.1889828622225,629.9452711377783,-716.5497908622223,327.5516738044447,-494.6133201955555,-638.8242601955553,-347.7553308622221,-797.0616648622223,-1179.651368195556,-464.59901086222237,1082.6474518044452,1210.089149804445,-1288.3286661955558,1333.110415804445,1402.5546484711117,271.6535298044448,1162.182419804445,-279.2904075288889,1097.8298711377784,109.87634580444475,1025.612829804445,-1987.3471681955557,-591.6209221955553,-888.1508701955559,-475.2426721955556,-455.9842448622218,1138.5545824711116,-607.1988828622223,-483.431488862222,1145.8120931377784,1175.5419178044453,-103.81628219555537,1078.0009124711119,-417.56692152888877,-947.6074588622224,1080.117885804445,-964.7025535288891,-2038.524560862223,1024.5687771377784,1190.2604211377784,1044.0757831377782,1135.407555804445,-313.84098819555544,-916.5735155288892,280.07483780444477,-1706.8244015288892,-997.6208828622223,-208.965828862222,-458.1615595288887,-424.69868952888885,1003.3347104711116,34.50813647111126,-949.2212581955558,-2223.5501288622236,1124.1335431377784
4,-10.221946195555592,-46.8160641955557,-5.133103528888951,82.82500113777795,95.15373713777775,82.31008447111124,-88.28120219555571,-14.951508862222264,-108.07273886222237,-9.131000195555718,23.700503804444597,17.859405804444613,5.145536471111102,-41.65202486222232,87.72315713777793,50.679217137777954,58.093851804444625,23.356368471111132,67.80436580444464,-103.33555619555582,-44.103534195555625,-62.879719528889005,-57.44924886222211,56.67888380444447,35.89079713777782,35.718411137777935,75.77365447111116,89.54337513777796,-62.030737528889105,-124.36014019555579,1.8026844711112666,78.41770513777794,4.795490471111085,48.60177713777777,84.22865713777787,65.67506980444446,45.1331804711111,8.424108471111257,65.27308380444443,5.191830471111029,-13.012476195555582,-16.286770195555604,-78.32484952888906,-72.69087219555578,32.49609380444443,98.31135980444462,-90.94055686222242,65.67098580444448,25.94922380444456,2.4830698044446002,11.189337137777787,-23.61031086222225,102.76613447111129,-144.3553188622223,44.82939580444459,-139.68683419555566,-89.15525219555573,-111.90128752888917,12.558719137777741,23.812523137777816,6.530155137777669,-24.491303528889013,49.11228313777796,53.098930471111274,4.062715804444442,-10.5465695288889,-49.675041528888926,87.72315713777793,55.71653180444466,55.79357713777794,-215.22071686222256,-78.66495686222254,21.367525804444437,42.829421137777906,63.88829313777798,78.67956047111123,109.15402180444462,-18.13089219555559,92.69981847111129,-6.850626195555586,-127.24833619555564,101.44109513777789,-44.57774819555567,-48.748952195555646,-45.20406619555566,124.04681713777786,-59.192487528888975,-141.19995486222234,-4.262846195555429,-10.055453528889004,60.40193980444462,87.52891847111127,-103.33651086222238,65.50490780444439,57.169503804444375,-61.159046862222425,93.65480713777788,-50.60545486222237,82.96520980444447,-64.0185841955556,-3.8315241955556445,-7.426194862222292,-84.15372886222238,-119.47343219555569,-29.654274862222316,56.31498780444461,94.04628580444461,-120.11673019555573,149.71715180444463,109.13778447111133,38.15986580444448,42.1671558044446,2.3247284711110545,45.789007137777915,40.34428180444445,-24.036434195555444,-112.40883219555582,-11.168986195555627,-70.79013419555571,26.03446380444435,-14.951508862222264,90.43691847111127,-40.624146862222325,-2.5411528622223116,48.923229137777945,85.2086538044446,15.528453804444453,19.561248471111274,-17.230185528888953,-53.22272286222234,-5.588578195555382,-58.362617528889004,-82.6278248622225,-8.654486862222061,87.72315713777793,23.967719137777895,45.881891804444614,-66.5078521955556,-59.910379528889024,77.51757380444448,-198.98966552888916,-92.26534686222237,4.170907137777749,-2.4612235288889597,-38.200353528888954,48.666246471111236,43.71487247111109,-80.34012219555567,-233.77979286222256,56.31827913777795
5,-108.55149886222218,-768.1057168622222,-472.01155619555504,1265.4821484711117,82.31008447111124,1271.7964318044449,-1131.7719548622224,-466.7126615288885,-1167.4838915288888,-1080.7965528622224,1098.9588511377783,1105.0637531377781,0.2859838044445979,-508.79967752888876,1197.1595044711116,1106.1447644711116,1153.9406991377782,42.400715804444786,1184.8995131377783,-1475.3872088622225,-520.4687868622221,-822.1912721955558,935.8946984711116,169.327331137778,121.07154447111125,1080.2507584711116,187.42530180444467,1244.832222471112,-1314.4883901955557,-1347.8264928622223,1083.6555318044448,1240.9840524711117,-383.0260621955553,80.65612447111141,647.0891044711116,201.99951713777813,62.33082780444488,980.3372558044449,-223.30966886222205,-585.4757221955554,-126.20522886222196,-321.3535228622219,-1095.8056021955554,-1629.851324862222,46.00124113777804,1246.1137071377784,-1412.814609528889,319.29653313777806,1078.8495711377782,916.4682171377783,-4.7366155288886915,-339.4450635288889,1333.8585818044448,-1234.8356715288887,1050.1274431377783,-1041.8183868622218,-1101.5852048622223,-1815.6665401955556,-311.0061335288887,248.05407047111143,-699.6093975288885,-776.5524561955557,1192.4871304711116,1051.8712778044448,55.74516313777811,-60.10732219555546,-556.5113941955551,1197.1595044711116,1347.9208791377782,1140.6879244711117,-2117.937869528889,-2182.6414095288897,-48.07562686222194,1102.5201684711114,1247.5246404711118,1195.9088078044447,1314.2623691377783,-481.23814486222204,1226.743765804445,-251.39577886222204,-893.2023888622223,605.5283424711115,-421.3081008622222,-878.5201048622218,-759.1568188622222,565.3216644711114,-416.3288401955555,-1258.2036075288888,967.4596011377781,-549.0623061955556,1167.2334871377782,1326.0181658044448,-902.618863528889,-248.8254448622221,-380.7321488622221,-1578.4037995288886,624.4527544711115,-710.5498075288888,324.66275713777793,-496.457836862222,-636.6191768622218,-352.0906475288888,-800.4225815288888,-1186.4162848622223,-459.5742275288889,1086.6834351377784,1217.3787331377782,-1292.9443828622223,1335.6434991377782,1405.7277318044448,264.89751313777805,1171.8755031377782,-277.0772241955555,1108.8082544711115,108.76912913777807,1042.4568131377782,-1993.224084862222,-597.4462388622219,-896.3380868622223,-479.59478886222223,-466.7126615288885,1145.6576658044448,-604.8417995288889,-492.28830552888866,1156.3464764711116,1180.8526011377783,-110.51519886222205,1087.922495804445,-413.83343819555535,-956.866375528889,1092.5022691377783,-973.9582701955557,-2044.4134775288894,1045.9534604711118,1197.1595044711116,1057.7765664711114,1145.9567391377784,-317.019404862222,-923.7824321955557,276.46962113777806,-1711.7336181955557,-996.5857995288886,-208.9102455288886,-457.5283761955553,-430.78800619555545,1014.9642938044449,26.593719804444547,-951.4816748622223,-2228.7910455288893,1133.7978264711116
6,101.21881447111107,642.609096471111,385.73475713777725,-1121.7743381955559,-88.28120219555571,-1131.7719548622224,1043.2223584711112,461.831151804444,1065.0176218044442,972.232160471111,-995.2195355288892,-1003.2894335288893,5.038697137777639,472.0795358044444,-1075.2236821955557,-994.8289221955557,-1041.4322875288892,-29.60847086222251,-1068.4069735288892,1291.0391044711112,498.47922647111096,742.9470411377779,-884.8680881955557,-132.05435552888906,-36.98244219555565,-968.3809281955557,-146.86118486222242,-1102.6547641955558,1135.4015231377775,1222.9693204711111,-997.6146548622224,-1117.6632341955558,395.1386511377776,-72.57036219555583,-558.7597821955558,-174.21066952888916,-61.72735886222261,-889.1843308622225,183.01904447111096,538.6393911377777,138.9681844711109,283.87199047111073,980.1342111377776,1432.809888471111,-25.08444552888909,-1113.7363795288893,1254.2002038044443,-293.4822535288891,-990.9236155288891,-865.1409695288892,13.498497804444277,357.23514980444446,-1173.2268048622225,1164.1642418044441,-964.1639435288891,975.1255264711106,975.5971084711111,1587.1394731377775,270.9742798044443,-216.4736161955558,646.366515804444,708.9301571377778,-1074.657056195556,-948.2159088622225,-37.555023528889144,90.48409113777768,560.5396191377773,-1075.2236821955557,-1197.5676075288893,-1039.092562195556,1829.1532438044444,1942.4382038044446,27.486686471110875,-1020.4570181955559,-1105.187046195556,-1063.8584788622225,-1155.092117528889,440.94016847111095,-1092.9191208622226,229.45563447111093,838.700324471111,-514.7282441955558,355.609312471111,807.9454084711108,657.9606944711111,-474.2825221955557,397.2670731377777,1151.6532058044445,-893.6929855288892,498.60050713777775,-1044.007399528889,-1167.3936208622224,833.9705498044444,221.05396847111092,360.334564471111,1379.935613804444,-527.6168321955557,576.2412058044442,-283.75842952888905,435.45737647111093,528.4359364711108,314.0081658044443,719.6322318044442,1070.2645284711111,366.8384858044444,-971.5211515288892,-1090.8149535288892,1161.9872304711112,-1173.0832875288893,-1234.8390548622224,-202.18907352888908,-1058.7809835288892,218.60698913777767,-1011.3567321955559,-99.95305752888912,-972.0992735288892,1757.8218284711106,534.0949744711106,813.7777264711111,426.9340244711111,461.831151804444,-1031.2840208622224,505.6522138044444,462.20590780444417,-1048.9720101955559,-1054.2406855288891,114.09161447111094,-989.8887908622225,333.0104751377776,884.9343378044443,-1002.8999175288892,904.3448431377776,1796.3813358044445,-989.1738261955559,-1075.2236821955557,-977.1136201955558,-1037.8225475288891,288.028808471111,832.9123811377779,-236.32006552888913,1533.2309951377774,882.783013804444,169.51516780444416,386.9627371377775,405.91030713777764,-936.6774928622225,-1.4807668622223034,858.2534384711112,1961.4997678044447,-1028.1693601955558
7,49.234907804444376,220.25318980444408,132.08485047111074,-455.9842448622218,-14.951508862222264,-466.7126615288885,461.831151804444,249.62814513777744,451.2561151377772,433.2298538044439,-450.5199421955552,-459.52584019555513,15.843890471111042,214.6788291377776,-450.10358886222184,-430.3104288622218,-453.16569419555515,9.711522471111001,-461.1555801955551,502.63799780444384,243.63771980444415,314.13343447111083,-477.9863948622219,-10.93196219555556,79.87205113777776,-420.99033486222186,-9.07679152888889,-443.23587086222176,437.07841647111053,512.2226138044439,-481.9973615288885,-479.28554086222186,235.41634447111085,-9.722268862222307,-189.25418886222204,-39.98207619555558,-11.020065528889038,-406.4146375288886,90.1698378044443,257.2305844711108,90.52067780444432,120.19198380444418,403.7203044711107,579.7938818044437,24.040847804444383,-457.2869861955552,509.2577971377772,-109.58776019555552,-464.0940221955551,-439.76017619555523,25.614091137777702,210.2277431377777,-459.67821152888837,524.7698351377772,-443.50215019555515,426.1711198044439,386.883501804444,615.4650664711103,122.31597313777763,-77.03152286222218,315.8989091377773,321.17635047111077,-471.88646286222183,-410.43581552888855,3.8530698044443694,82.17058447111103,297.23901247111075,-450.10358886222184,-506.70871419555505,-465.49846886222184,657.158837137777,812.8789971377769,6.438779804444371,-482.37222486222186,-455.80845286222177,-435.6736855288885,-447.5867241955551,201.7946618044442,-446.34892752888845,107.99862780444428,367.55651780444407,-154.2641508622221,120.37100580444421,366.067901804444,252.8407878044441,-122.7719288622221,184.47026647111088,483.02929913777734,-434.6180921955553,226.6613004711109,-441.2601061955552,-464.7290275288884,358.9242431377774,122.94206180444424,205.6407578044442,551.7401071377769,-158.1039388622221,172.79259913777742,-81.63993619555549,162.74016980444424,189.87322980444407,139.80575913777759,291.95392513777745,439.364621804444,104.65297913777758,-407.94455819555526,-452.3533601955552,473.4804238044439,-438.6775941955551,-482.6078615288884,-31.660980195555542,-469.8148901955551,68.70758247111091,-457.33263886222187,-27.578564195555618,-493.9816801955552,705.8488218044434,235.77176780444404,349.6098198044441,199.47011780444424,249.62814513777744,-431.4747275288885,172.11470713777751,231.35360113777745,-467.66551686222186,-433.4384921955551,78.81320780444433,-454.2091975288885,102.43896847111088,403.2853311377773,-481.9473241955552,413.7069364711106,725.981429137777,-514.4121328622218,-450.10358886222184,-464.90552686222185,-461.8117541955552,111.52540180444426,355.70127447111076,-58.11757219555554,603.4842884711104,344.1199071377772,61.43936113777755,148.3188304711108,190.79840047111088,-432.54689952888856,46.53282647111108,355.5911318044441,744.558261137777,-453.77726686222184
8,106.2172778044444,680.1826598044443,403.8993204711105,-1161.5582748622223,-108.07273886222237,-1167.4838915288888,1065.0176218044442,451.2561151377772,1112.1659851377774,976.0193238044442,-1004.7923721955557,-1013.7765701955557,-8.435639528889041,481.83959913777755,-1109.9661188622222,-1014.2308588622222,-1065.1954241955557,-41.778007528889184,-1093.0300101955556,1330.0759678044442,494.9072898044442,771.719904471111,-857.1848248622223,-156.01999219555572,-80.72287886222233,-980.6823648622224,-174.57922152888906,-1144.8382008622223,1166.6355864711109,1265.7005838044442,-990.3868915288888,-1142.4327708622222,382.01981447111075,-86.02989886222248,-587.2350188622224,-198.7757061955558,-81.69159552888928,-900.6882675288889,179.51220780444422,547.8289544711108,125.40864780444417,285.744053804444,1020.0418744711108,1460.9334518044438,-45.145882195555785,-1152.5603161955555,1298.6786671377772,-308.3461901955557,-998.4840521955555,-854.2617061955556,1.3660611377775886,348.3004131377777,-1221.695541528889,1190.2994051377773,-967.9158801955556,1009.8503898044439,1025.3394718044442,1666.3003364711108,259.4303431377775,-221.67905286222242,616.1249791377772,720.021920471111,-1092.4784928622223,-963.9855455288889,-49.81056019555583,68.84855447111099,570.1736824711106,-1109.9661188622222,-1228.0715441955556,-1054.8600988622222,1918.6389071377776,1987.4654671377775,33.79554980444418,-1022.4422548622223,-1139.3389828622223,-1102.0568155288888,-1205.8315541955556,453.00263180444415,-1126.863057528889,230.5817978044442,869.5275878044442,-557.4996808622225,380.9053758044443,807.6877718044439,689.1855578044442,-525.2964588622224,404.7231364711109,1205.3507691377774,-889.8860221955556,510.72727047111096,-1075.5861361955556,-1212.8243575288889,872.0666131377777,216.12563180444423,336.12502780444424,1420.6284771377773,-572.1503688622224,621.5936691377774,-313.4463661955557,457.8565398044442,552.811999804444,311.59972913777756,755.3882951377775,1107.4100918044442,402.0820491377777,-1006.0122881955557,-1123.8644901955554,1214.966493804444,-1226.6313241955556,-1287.2053915288889,-228.92491019555573,-1078.2641201955557,234.15795247111095,-1026.2093688622222,-109.57809419555579,-961.6752101955556,1808.1562918044438,532.7206378044439,825.0882898044443,423.8011878044442,451.2561151377772,-1062.658757528889,538.2565771377776,449.4028711377774,-1066.6044468622222,-1090.7289221955557,93.87567780444425,-1003.973527528889,361.36693847111076,898.5820011377775,-1009.6881541955556,921.8985064711109,1839.2613991377775,-968.9161628622223,-1109.9661188622222,-980.8922568622222,-1052.8149841955556,303.3808718044442,846.5772444711109,-264.72800219555575,1610.2102584711106,947.8213771377773,176.32413113777747,405.7900004711108,413.45637047111086,-947.783029528889,-34.603903528889006,908.5455018044443,2040.1422311377776,-1048.3852968622223
9,85.70701647111105,632.622398471111,402.3354591377772,-1072.5877361955559,-9.131000195555718,-1080.7965528622224,972.232160471111,433.2298538044439,976.0193238044442,982.5902624711109,-979.162633528889,-988.449231528889,4.680499137777623,432.6797378044443,-1014.2767801955557,-963.3483201955557,-1000.034085528889,-19.800268862222516,-1020.615471528889,1245.9921064711111,452.9698284711109,693.9872431377778,-907.7046861955557,-102.82065352888907,-45.88074019555565,-951.8686261955557,-103.2054828622224,-1049.1332621955557,1127.4077251377776,1130.0295224711108,-988.6467528622223,-1062.8606321955558,375.7579531377775,-38.98736019555582,-517.6804801955557,-130.81716752888914,-24.419456862222614,-883.8585288622223,242.33874647111097,538.4170931377776,114.98078647111083,274.50899247111073,926.9036131377775,1417.7311904711107,-10.441743528889141,-1048.046177528889,1203.7652058044441,-246.94045152888907,-963.667113528889,-846.493567528889,14.71739980444428,312.4025518044444,-1114.8886028622223,1034.359543804444,-927.5081415288889,849.7977284711106,916.2956104711111,1534.4716751377773,290.17608180444427,-211.11891419555576,662.1835178044439,690.8100591377777,-1041.3279541955555,-915.5234068622224,-44.75682152888918,63.24469313777765,489.3358211377773,-1014.2767801955557,-1165.110605528889,-994.6735601955559,1718.5030458044444,1924.5760058044443,45.88288847111086,-977.4397161955558,-1070.7008441955559,-1015.4582768622222,-1092.627415528889,421.6947704711109,-1035.4769188622224,220.7683364711109,722.476126471111,-459.5795421955558,329.811914471111,773.7499104711108,637.0392964711109,-401.26232019555573,338.39687513777756,1033.9633078044444,-889.504283528889,489.0002091377777,-1005.5115975288891,-1118.9814188622224,741.4083518044444,272.7297704711109,404.34476647111086,1371.416615804444,-480.4558301955557,568.6102078044443,-228.45822752888904,390.0206784711109,550.2321384711107,311.96226780444425,653.6764338044443,983.648230471111,363.6585878044444,-935.878949528889,-1028.0867515288892,1073.887432471111,-1084.105185528889,-1171.9444528622223,-197.39597152888908,-1027.6199815288892,232.96529113777765,-973.5076301955556,-73.06435552888914,-972.1982715288891,1714.0224304711105,534.6023764711107,764.6332284711111,454.3417264711111,433.2298538044439,-968.7026188622224,492.84431580444436,457.7742098044441,-1011.2359081955558,-999.426383528889,120.28061647111093,-971.5053888622224,336.0782771377775,840.2841398044443,-995.679215528889,852.3650451377777,1784.2199378044443,-971.7312241955557,-1014.2767801955557,-948.8089181955556,-1004.5708455288891,231.2790104711109,795.1365831377777,-187.17106352888908,1388.8751971377774,812.069115804444,179.58026980444413,396.23093913777745,365.8189091377776,-892.3672908622223,23.11623513777767,791.496840471111,1823.9255698044444,-985.7163581955558
