,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
0,4057.6900000000005,5305.6656,4748.588100000002,1842.1264,3636.0900000000015,1856.7481000000002,5626.500100000001,4434.228099999998,5768.402499999998,5489.328100000001,2312.6480999999994,2327.0975999999996,3852.6849,4660.792900000001,1994.5156000000004,2210.8804000000005,2143.6899999999996,3745.4400000000005,2077.5364,6396.800400000001,4614.484900000001,5211.3961,2886.912900000001,3445.6900000000005,3347.7796,2267.6643999999997,3375.610000000001,1852.4415999999994,6121.4976000000015,6076.2025,2462.1444000000006,1974.9135999999999,4241.916899999999,3674.7843999999986,2687.3856000000005,3430.4449,3725.8815999999997,2507.0048999999995,4160.25,4694.9904,3992.9761,4410.2881,5680.6369,6549.664899999999,3688.1329000000005,1879.2225,6212.592400000001,3321.2169000000013,2398.0609,2768.8644000000004,3834.0864,4227.600399999999,1658.1184000000005,5779.040400000002,2397.0816,5548.7600999999995,5751.705600000003,6972.250000000003,4346.764899999999,3458.6161,4817.7481,5036.7409,2107.7281000000003,2292.4943999999996,3746.6641,3845.2401000000004,4575.169599999998,1994.5156000000004,1801.1535999999999,2214.6436000000003,7724.652100000003,7337.635600000001,3986.6596,2372.6641,1907.0689000000007,1966.9225000000001,1667.9056000000003,4602.265600000001,1905.3225000000004,4257.562500000002,5315.8681000000015,2679.0975999999996,4693.620100000001,5196.9681,5195.5264,2672.8900000000003,4525.252900000001,5947.4944000000005,2631.6900000000005,4699.102500000002,2073.8915999999995,1707.3424,5339.224900000001,4138.348900000002,4257.5625,6485.0809,2649.1609,5291.107600000001,3213.7561000000005,4790.024100000001,5009.8084,4426.2409,5237.416900000001,5855.310400000001,4817.7481,2190.239999999999,1943.9281000000003,6037.290000000003,1549.2096000000006,1531.9396000000006,3278.7075999999997,2160.3903999999998,4418.260900000002,2282.9284000000002,3660.25,2624.5129000000006,7175.784100000002,4794.177599999999,5308.5796,4556.25,4434.228099999998,2072.0703999999996,5015.472399999999,4531.982400000001,2187.4329000000002,1992.7296000000001,3953.894400000001,2353.220099999999,4694.9904,5304.208900000001,2443.3249,5326.080400000001,7219.9009,2658.4335999999994,1994.5156000000004,2456.1936,2201.4864000000007,4475.610000000002,5350.922500000001,3278.7076000000006,6831.022500000001,5607.014400000002,4262.784100000001,4667.622399999999,4523.9076000000005,2450.25,3663.8809,5449.3924000000015,7791.5929,2198.6721000000002
1,5305.6656,6968.910400000003,6244.1604,2383.3923999999993,4805.262400000001,2402.9603999999995,7373.656900000001,5811.012899999999,7548.134399999999,7242.010000000001,2982.2521,2999.7529000000004,5042.4201,6099.6100000000015,2592.8464000000004,2860.1104000000005,2776.2360999999996,4907.002500000001,2692.5721,8408.890000000003,6037.290000000001,6827.716900000001,3711.246400000001,4522.562500000002,4377.1456,2925.7281000000003,4439.556900000001,2401.0,8064.040000000002,7956.64,3171.9424000000017,2560.36,5562.176400000002,4827.4704,3515.3041,4509.1225,4897.200400000001,3235.3344,5492.2921,6173.244899999999,5218.6176,5780.5609,7451.1424000000015,8635.984900000001,4835.811600000001,2443.3249,8163.122500000004,4361.281600000001,3101.3761,3586.812100000001,5019.722500000001,5524.948900000002,2146.4689,7542.9225000000015,3108.062500000001,7233.5025,7539.448900000002,9171.892900000003,5715.359999999999,4518.528400000002,6350.496099999999,6617.822499999999,2721.7089,2970.25,4897.200400000001,5021.1395999999995,5973.744099999999,2592.8464000000004,2313.6099999999997,2870.8163999999997,10130.4225,9692.4025,5230.1824000000015,3076.9209,2459.1681000000003,2549.2401,2163.1801,6034.1824000000015,2473.0729000000006,5578.596100000002,6927.232900000001,3516.4900000000007,6143.424400000002,6822.760000000001,6819.4564,3522.422500000001,5905.9225000000015,7768.659600000003,3396.558400000001,6170.102500000002,2683.24,2204.3025000000002,6972.250000000003,5461.210000000001,5620.5009,8552.550399999998,3471.5664,6947.222499999999,4227.600400000001,6261.556900000001,6596.6884,5807.964099999999,6849.217600000001,7663.251600000003,6320.25,2837.6928999999996,2527.0728999999997,7904.988100000002,2025.0,1981.1400999999998,4285.011599999999,2789.952399999999,5801.8689,2957.1844,4802.49,3379.0969000000005,9453.672900000001,6302.7721,6958.8964000000005,6003.1504,5811.012899999999,2697.7635999999998,6580.4544000000005,5953.665600000002,2830.2399999999993,2587.7569,5185.440100000001,3037.1121,6162.25,6960.564900000001,3146.0881000000004,6985.6164,9533.569600000003,3433.96,2592.8464000000004,3178.7044,2846.2225000000003,5835.432100000002,7022.440000000002,4311.235600000002,8926.4704,7337.635600000001,5593.544100000001,6134.022399999999,5916.6864000000005,3184.3449,4812.196900000001,7133.491600000001,10209.081600000001,2849.4243999999994
2,4748.588100000002,6244.1604,5598.032399999999,2147.395599999999,4313.862399999999,2165.9715999999994,6583.699599999998,5189.761599999999,6738.7681,6478.6401,2684.2761,2700.880899999999,4515.839999999998,5452.345600000001,2338.6896000000006,2574.5476000000003,2502.0003999999994,4394.364099999999,2427.5328999999997,7523.827599999999,5393.433599999999,6102.7343999999985,3340.8399999999997,4050.0495999999994,3906.250000000001,2630.6641,3976.5635999999995,2163.180099999999,7221.600399999998,7104.8040999999985,2856.9025,2309.7635999999993,4966.0208999999995,4327.0084,3151.6995999999995,4042.4163999999987,4391.712899999998,2909.523599999999,4925.232399999999,5520.49,4666.2561000000005,5175.363599999998,6660.1921,7728.168099999999,4329.639999999998,2204.3025,7298.284899999999,3913.7535999999986,2795.236899999999,3231.9225,4494.361599999999,4930.848399999998,1934.240399999999,6724.0,2800.5264,6451.302399999999,6740.410000000002,8202.924899999996,5120.8336,4047.504399999999,5682.144399999999,5916.6864000000005,2452.2303999999995,2672.8899999999994,4383.764099999999,4487.660100000001,5326.080399999999,2338.6896000000006,2084.8356,2588.7743999999993,9063.039999999997,8665.748099999999,4688.140899999999,2776.236099999999,2213.7025,2296.3263999999995,1949.2224999999999,5396.371600000001,2228.7840999999994,4992.835599999999,6179.5321,3152.8224999999998,5501.1889,6098.048100000001,6104.296899999999,3158.4399999999987,5276.5696,6932.227599999998,3056.9841000000006,5519.004099999999,2416.705599999999,1985.5935999999995,6223.6321,4893.0025000000005,5031.064899999999,7654.500099999997,3111.4084000000003,6228.366399999998,3792.0964,5602.522499999999,5913.609999999997,5199.852099999998,6121.497599999999,6845.9076,5665.572899999999,2554.2915999999987,2279.1076000000003,7061.040899999998,1826.7075999999995,1786.7529000000002,3832.8480999999997,2514.019599999999,5201.294400000001,2665.6568999999995,4304.672099999998,3044.8323999999993,8454.8025,5641.5121,6220.476900000001,5375.822400000001,5189.761599999999,2432.4624,5895.1684000000005,5324.620899999998,2551.260099999999,2331.9240999999993,4641.696899999999,2735.289999999999,5523.462399999997,6217.322500000001,2834.4976,6237.840400000001,8530.369599999998,3098.035599999999,2338.6896000000006,2865.4609,2564.4095999999995,5218.6176,6278.977599999999,3865.1088999999993,7969.132899999997,6557.760399999998,5012.639999999999,5495.256899999999,5288.1984,2870.8163999999997,4308.6096,6372.8288999999995,9124.070399999999,2568.4623999999994
3,1842.1264,2383.3923999999993,2147.395599999999,1115.56,1635.3936000000003,1137.0384,2309.7635999999993,1835.2655999999997,2406.8835999999988,2237.289999999999,1404.7503999999997,1427.3284,1758.9636000000005,2014.2143999999996,1195.7764000000004,1310.4400000000003,1297.4404000000002,1695.7924,1264.5136000000002,2716.4943999999996,1957.1776000000002,2225.9524,1804.5503999999996,1533.5055999999997,1382.3524,1336.6336000000001,1483.7903999999996,1103.5683999999999,2617.3455999999996,2524.0575999999996,1538.2084,1222.2016,1732.2243999999998,1667.9056000000003,1287.3743999999997,1555.5135999999998,1702.3875999999998,1471.4895999999994,1828.4175999999998,1967.8096,1760.6415999999995,1969.5843999999995,2401.0,2708.1616,1643.4915999999998,1132.9956000000002,2594.8835999999997,1571.3296,1471.4895999999999,1666.2724,1733.8896,1762.3203999999998,1004.89,2346.4336,1436.4099999999999,2321.3123999999993,2464.1296,2918.1603999999998,1921.9455999999998,1627.3155999999997,1980.2499999999993,2104.9744,1301.7664000000004,1332.25,1710.6496,1684.2815999999993,1871.4275999999993,1195.7764000000004,1164.1743999999999,1354.2399999999998,3347.7796,2900.8995999999993,1838.6943999999996,1471.4895999999999,1160.0836000000002,1165.5396,993.5103999999998,1985.5935999999995,1135.6900000000003,1890.5103999999992,2248.6564000000003,1237.6324,2141.8383999999996,2158.5315999999993,2281.0176000000006,1190.25,1976.6916,2486.019599999999,1582.4484,2010.6255999999996,1241.8576,1045.8755999999998,2261.9536000000003,1777.4655999999998,1758.9635999999998,2695.6864,1227.8016,2430.49,1471.4895999999999,2156.6735999999996,2231.6175999999996,1953.6399999999996,2273.3824,2478.048399999999,2225.952399999999,1271.6355999999998,1165.5396,2542.1764000000003,896.4035999999999,957.2835999999999,1466.8900000000003,1333.7104000000002,2024.9999999999993,1388.3075999999999,1682.6403999999998,1659.7475999999997,2939.8084,2059.3443999999995,2248.6564000000003,1948.3395999999993,1835.2655999999997,1216.6144000000002,2267.664399999999,1909.6899999999996,1343.9555999999998,1175.1184,1742.2275999999995,1436.4099999999999,2152.959999999999,2177.1555999999996,1533.5056000000002,2179.0223999999994,2933.305599999999,1697.4399999999996,1195.7764000000004,1506.9924,1345.4224,2034.0099999999995,2261.9536000000003,1483.7903999999996,2881.5424,2426.5476,1943.0463999999993,2079.3599999999997,1960.7184000000002,1454.6596,1601.6004000000003,2319.3856000000005,3294.759999999999,1330.7903999999999
4,3636.0900000000015,4805.262400000001,4313.862399999999,1635.3936000000003,3345.4656000000004,1651.6096000000007,5041.0,3974.041599999999,5158.112400000001,4998.490000000001,2037.6195999999993,2048.467599999999,3457.4400000000014,4173.159999999999,1790.9824000000006,1960.7184000000002,1907.9424000000006,3370.9635999999996,1854.1636,5782.081600000001,4121.64,4678.56,2528.0784000000003,3113.64,2981.1600000000008,1998.0900000000001,3064.7296,1649.9844000000003,5565.159999999999,5437.587599999999,2169.6964000000007,1767.3616,3806.8900000000003,3331.5984,2420.6399999999994,3113.64,3380.2595999999994,2205.2415999999994,3814.2976,4251.04,3564.0899999999997,3968.999999999999,5112.25,5956.7523999999985,3322.3695999999986,1689.21,5610.009999999998,3016.2064,2128.8996,2466.1155999999996,3443.342400000001,3765.049599999999,1474.5600000000004,5120.8336,2141.8384000000005,4911.206400000002,5172.486400000001,6320.25,3938.817599999999,3100.262399999999,4371.8544,4548.1536000000015,1866.2400000000002,2039.4255999999998,3352.409999999999,3422.250000000001,4065.337599999999,1790.9824000000006,1577.6784,1978.470400000001,6948.889600000002,6694.512400000001,3607.2035999999985,2125.210000000001,1679.3603999999998,1750.5856000000003,1488.4164000000005,4142.2096,1705.6899999999998,3829.1344000000004,4703.216399999999,2426.5476000000003,4217.2036,4675.8243999999995,4692.250000000002,2440.3599999999997,4024.6335999999997,5294.017600000001,2321.3124,4243.2196,1838.6944000000003,1508.5456000000008,4752.723599999999,3787.1716000000006,3886.2756000000004,5907.459600000002,2389.2543999999994,4794.177600000001,2924.6463999999996,4285.011599999999,4564.3536,3991.7124,4684.0336,5235.9696,4358.640400000001,1943.0464000000004,1747.2400000000005,5408.131600000001,1410.7536000000002,1361.61,2931.1396,1911.4384000000005,4004.3584,2034.0100000000007,3310.8516,2307.8416000000007,6512.489999999998,4337.539599999998,4763.760399999999,4147.360000000001,3974.041599999999,1866.2400000000002,4531.982400000001,4088.3235999999997,1944.8100000000002,1782.5284,3559.3155999999994,2075.7135999999996,4251.04,4769.283600000001,2145.5424,4783.105600000002,6586.945599999999,2361.9599999999996,1790.9824000000006,2184.6276000000007,1953.6399999999996,3979.0864000000006,4816.359999999999,2978.9764000000005,6087.120400000002,5029.6464000000005,3853.9264,4232.8036,4044.959999999999,2197.7344000000007,3308.5504000000005,4886.010000000001,6982.2736,1960.7184000000002
5,1856.7481000000002,2402.9603999999995,2165.9715999999994,1137.0384,1651.6096000000007,1160.0836000000002,2316.4969,1841.268100000001,2417.6889,2245.8121,1431.8656000000003,1454.6596,1771.5681000000002,2025.0,1219.4064000000005,1335.1716,1322.7769000000003,1708.9955999999997,1290.2464000000002,2729.017600000001,1964.2624000000008,2238.2361,1840.4100000000005,1545.2761000000003,1385.3284000000006,1361.61,1495.3689000000002,1124.2609,2631.6900000000005,2533.1089000000006,1570.5368999999996,1248.9156000000003,1738.0561000000005,1682.6404000000002,1302.4880999999998,1568.9521,1716.4449000000006,1496.1423999999995,1844.7024999999996,1979.3601,1769.8849,1982.9208999999994,2413.7569000000003,2718.5796,1654.8624,1156.0,2607.1236000000004,1588.8196,1500.7876,1699.0884000000005,1746.4041,1768.2025000000003,1024.6401000000003,2349.3408999999997,1466.1241000000005,2328.0625,2479.0441000000005,2935.4724000000006,1934.2403999999997,1643.4915999999998,1984.7024999999996,2115.0801,1328.6025000000002,1357.1856000000002,1723.0801,1691.6769000000002,1877.4888999999998,1219.4064000000005,1188.8703999999998,1382.3524,3365.1601000000005,2909.5236000000004,1856.7480999999998,1503.8884,1181.9844000000003,1186.8025000000002,1012.5124000000001,1998.0900000000001,1158.7215999999999,1903.5769000000003,2256.2500000000005,1249.6225000000002,2159.4609000000005,2165.0409,2297.2849000000006,1200.6225,1986.4849000000006,2496.001600000001,1612.0224999999998,2023.2004000000004,1264.5135999999998,1066.0225000000003,2272.428900000001,1791.8288999999997,1767.3616,2709.2025000000003,1239.0400000000002,2453.2209000000003,1485.3316000000004,2171.56,2250.5536000000006,1966.0355999999997,2286.7524000000008,2488.014400000001,2247.7081000000003,1292.4024999999997,1189.5601000000001,2554.2916,915.6676000000001,977.1876000000001,1476.8649,1360.1344000000001,2043.9441000000002,1416.0169000000003,1698.2641000000006,1693.3225000000004,2950.6624,2070.25,2257.2001,1960.7184000000002,1841.268100000001,1240.4484,2286.7524,1917.5641000000005,1371.2209,1197.16,1752.2595999999999,1463.0624999999995,2173.4244000000003,2184.6276000000003,1562.6209000000006,2186.4975999999997,2944.1476000000007,1735.5556000000004,1219.4064000000005,1537.4241000000006,1372.7025000000003,2047.5625000000007,2271.4756,1496.9161,2893.3641000000007,2444.3136000000004,1959.8329000000003,2096.7240999999995,1971.3600000000006,1483.0201000000004,1610.4169000000002,2333.8561000000004,3306.250000000001,1357.1856000000002
6,5626.500100000001,7373.656900000001,6583.699599999998,2309.7635999999993,5041.0,2316.4969,8051.472900000001,6329.7936,8210.172100000002,7858.822499999998,2897.6689000000006,2906.2880999999998,5336.3025,6565.860899999998,2507.004900000001,2794.179600000001,2687.3856000000005,5196.9681,2596.921599999999,9055.425599999999,6543.1921,7363.3561,3579.6289000000006,4803.8761,4787.2561,2872.96,4721.064099999999,2336.7556000000004,8641.561599999999,8663.8864,3049.2484,2450.25,6076.202500000003,5089.395600000001,3656.6209,4752.723599999999,5152.3684,3186.6024999999995,5811.012899999999,6663.456899999999,5595.04,6148.1281,8049.6784,9341.222499999998,5143.7584,2356.1315999999997,8834.120100000002,4536.022500000001,2990.9961,3477.4609,5324.6209,6024.8644,2077.5364,8308.322499999998,3011.8144,7904.9881,8116.208100000001,9898.260100000001,6076.2025,4738.945599999998,6890.660100000001,7160.544400000001,2621.4399999999996,2917.0800999999997,5189.761599999999,5402.25,6554.521599999999,2507.004900000001,2203.3635999999997,2762.5535999999993,10872.232900000003,10594.584900000002,5492.2921,2940.8929,2389.254399999999,2487.0169000000005,2103.1395999999995,6480.25,2399.0404,5944.409999999999,7548.134399999999,3689.3475999999996,6496.359999999999,7411.488099999998,7274.384100000001,3721.0,6360.0625,8465.840100000001,3310.8516,6630.844899999999,2613.2544,2132.5924,7569.0,5821.69,6068.409999999999,9227.5236,3646.9521,7299.9936,4436.8921,6663.456899999999,6975.590399999999,6192.116099999999,7366.788900000002,8304.676900000002,6634.102500000001,2794.1796,2441.3480999999997,8569.2049,1966.9224999999994,1896.6025000000004,4569.760000000001,2689.459599999999,6099.609999999999,2855.8336,5049.523599999999,3238.7481,10261.689999999999,6761.772899999998,7527.297600000001,6427.2289,6329.7936,2623.4883999999997,6957.228100000002,6432.040000000001,2725.8840999999993,2522.0483999999997,5536.848099999999,2945.2328999999995,6480.25,7586.409999999999,3027.2003999999997,7624.782399999999,10344.924100000002,3260.4099999999994,2507.004900000001,3062.5156,2748.904899999999,6212.592399999999,7588.1521,4544.108100000001,9698.3104,7883.664100000001,5898.24,6501.196899999999,6368.04,3091.359999999999,5142.324099999999,7703.572900000002,11056.522500000001,2755.2000999999996
7,4434.228099999998,5811.012899999999,5189.761599999999,1835.2655999999997,3974.041599999999,1841.268100000001,6329.7936,4977.3025,6456.1224999999995,6179.5321,2302.0804,2309.7635999999993,4206.8196,5168.1721,1991.8369000000002,2218.4100000000003,2135.3641000000002,4096.0,2063.8849,7126.736400000001,5148.0625,5794.254399999999,2846.2225000000003,3784.7103999999995,3763.8225,2280.0625,3718.5604,1855.8863999999999,6802.950400000001,6812.851600000001,2424.5776,1948.3396,4776.1921,4011.9556000000002,2885.8384,3746.664099999999,4062.787599999999,2529.084099999999,4577.875599999999,5241.759999999998,4406.304399999999,4844.159999999999,6332.9764,7347.918399999998,4052.5955999999996,1872.2928999999997,6948.8895999999995,3579.6289000000006,2377.5376000000006,2762.5536,4196.4484,4737.5689,1650.7969000000007,6528.639999999999,2392.1881,6215.7456,6387.2064,7786.297599999999,4787.2561,3738.099599999999,5419.9043999999985,5632.5025,2083.9225000000006,2314.5721,4090.8815999999993,4253.6484,5150.932900000002,1991.8369000000002,1753.9344000000003,2195.8596000000007,8559.9504,8324.737600000002,4330.9561,2338.6896000000006,1898.3449,1974.9136000000005,1670.3569000000005,5100.816400000001,1905.3224999999998,4682.664899999999,5936.702500000002,2909.5235999999995,5120.833599999998,5829.322499999999,5728.976100000002,2932.2225,5006.977600000001,6656.928100000001,2629.6384000000003,5218.6176,2075.7135999999996,1694.9689,5953.665599999999,4583.29,4773.428099999998,7259.040000000001,2876.1769000000004,5756.2569,3498.7225,5250.451600000001,5496.739599999998,4877.6255999999985,5798.822499999998,6533.488899999999,5231.6289,2217.4680999999996,1939.5216000000005,6740.410000000002,1561.0401,1508.5455999999997,3600.0,2138.1376,4809.422499999999,2269.5696000000003,3981.609999999999,2576.5776000000005,8069.4289,5323.161599999999,5922.841599999999,5059.4769,4977.3025,2083.009600000001,5483.402499999999,5060.8996,2166.9025000000006,2002.5625000000007,4361.281600000001,2340.6244,5109.390399999998,5964.472899999999,2407.8649,5993.856399999998,8134.236099999999,2594.8835999999997,1991.8369000000002,2434.4356000000002,2184.6276000000003,4895.8009,5970.652899999999,3582.022499999999,7628.275599999998,6204.712900000001,4649.8760999999995,5122.264899999999,5012.639999999999,2455.2025000000003,4050.0496000000003,6060.622500000001,8699.292900000002,2189.3041
8,5768.402499999998,7548.134399999999,6738.7681,2406.8835999999988,5158.112400000001,2417.6889,8210.172100000002,6456.1224999999995,8394.224400000001,7999.513599999999,3025.0,3032.7049,5459.7321,6712.524900000001,2609.1664000000005,2911.6816,2800.5263999999993,5321.7025,2709.2025,9231.366399999997,6676.524099999997,7529.032899999999,3744.2161000000006,4916.8144,4880.4196,2997.5625,4830.25,2431.4760999999994,8809.699600000002,8843.521600000002,3193.380100000001,2562.3844,6199.9875999999995,5212.839999999998,3765.0496,4865.0625,5269.3081,3312.0025000000005,5944.410000000002,6809.550400000002,5718.384399999998,6286.904100000001,8226.49,9506.25,5260.6009,2454.211599999999,9015.5025,4658.062500000002,3120.3395999999993,3625.244100000001,5449.3924000000015,6152.8336,2165.9716,8471.361599999998,3144.9664000000007,8076.616900000001,8302.8544,10114.324899999998,6201.5625,4870.6441,6997.322499999998,7308.540099999999,2740.5225,3038.2144000000003,5314.409999999999,5517.5184,6701.0596,2609.1664000000005,2309.7635999999993,2883.6899999999996,11098.622500000001,10776.5161,5635.504899999999,3075.8116,2492.0063999999993,2585.7225000000003,2189.3041,6629.2163999999975,2502.000399999999,6082.440099999999,7715.865599999998,3783.4800999999998,6658.5599999999995,7548.134399999999,7442.5129,3806.8899999999994,6504.422500000001,8656.441600000002,3451.562500000001,6779.8756,2718.579599999999,2224.0656000000004,7744.0,5953.665599999999,6181.104400000001,9405.120400000002,3739.3224999999998,7482.25,4544.1080999999995,6822.759999999999,7136.870400000001,6326.611600000001,7539.448899999999,8478.726400000003,6806.25,2896.592399999999,2545.2025000000003,8759.0881,2050.2784,1981.1400999999998,4679.928100000002,2806.880399999999,6252.064900000001,2977.8849,5176.802500000001,3386.0760999999998,10448.928399999999,6897.302499999997,7675.512099999997,6561.0,6456.1224999999995,2729.0175999999997,7126.736399999998,6556.140899999999,2845.1555999999996,2622.4640999999992,5653.536100000002,3068.0521,6645.510399999999,7736.961600000001,3157.3161000000005,7779.240000000001,10524.708099999998,3417.5715999999993,2609.1664000000005,3195.6409000000003,2870.8163999999997,6364.8484,7738.720899999999,4652.6041,9912.1936,8085.606400000001,6041.9529,6656.928100000001,6512.489999999998,3217.1584000000007,5246.104900000001,7890.7689,11272.0689,2871.8880999999997
9,5489.328100000001,7242.010000000001,6478.6401,2237.289999999999,4998.490000000001,2245.8121,7858.822499999998,6179.5321,7999.513599999999,7747.520399999999,2792.0656000000004,2799.4681000000005,5214.284100000001,6404.8008999999975,2446.2916,2704.0,2607.1236000000004,5085.1161,2523.0528999999997,8888.718399999998,6376.022499999999,7192.7361,3435.1321,4711.4496,4656.697600000001,2767.8121,4643.0596000000005,2268.6168999999995,8511.907599999999,8449.2864,2936.5561000000007,2383.3924,5935.1615999999985,5001.3184,3576.0399999999995,4674.456899999998,5068.0161,3070.2681,5748.672400000001,6541.574400000001,5449.392399999999,6017.104899999999,7874.7876000000015,9204.483599999996,5036.7409,2300.1615999999995,8662.024899999999,4460.904100000001,2896.592399999999,3374.4481000000005,5204.179600000002,5858.371599999999,2014.2144000000003,8056.8575999999985,2926.810000000001,7658.000099999998,7935.246400000002,9723.9321,5973.744099999999,4622.6401,6784.816899999998,7020.764100000001,2533.1088999999997,2828.1124,5060.8996,5253.3504,6361.657599999999,2446.2916,2114.160399999999,2685.3124000000003,10639.9225,10455.062500000004,5389.0280999999995,2862.25,2302.080399999999,2413.7569000000003,2043.9441000000002,6339.344399999998,2334.8223999999996,5814.0625,7310.25,3622.8360999999995,6348.902400000001,7255.632399999999,7131.802500000001,3672.359999999999,6179.5321,8226.49,3193.3801000000008,6499.584399999999,2530.0899999999997,2059.3444000000004,7354.777600000001,5751.7056,5990.760000000001,9097.344400000002,3572.4528999999993,7170.702399999998,4370.5321,6496.359999999999,6875.7264000000005,6068.409999999999,7179.172899999999,8096.4004,6509.262399999999,2708.161599999999,2382.4161000000004,8359.4449,1934.2404000000004,1837.8369000000005,4452.892900000001,2598.9603999999995,5992.308099999999,2772.0225000000005,4954.752099999998,3116.9889,10096.230399999999,6640.620099999999,7356.492899999999,6332.9764,6179.5321,2564.4096,6822.760000000001,6305.9481,2641.96,2455.2025,5421.376900000001,2841.9561000000003,6361.657599999999,7420.0996000000005,2912.7609000000007,7451.142399999999,10211.102499999999,3156.1924,2446.2916,2969.160100000001,2660.4964,6034.182399999999,7428.7161,4471.5969000000005,9432.2944,7691.290000000001,5786.644899999999,6388.804900000001,6206.2884,3014.0100000000007,5045.2609,7515.156099999999,10797.2881,2675.9929
